county_code,score
"01005",-1.063
"01023",-1.472
"01035",-0.686
"01051",-0.658
"01065",-1.08
"01109",-0.817
"01113",-1.239
"01117",-0.651
"02016",-1.412
"04015",0.201
"05011",-1.628
"05015",-0.423
"05019",-1.41
"05025",-1.387
"05063",-1.336
"05067",-1.509
"05091",0.202
"05139",-1.574
"06001",1.246
"06003",-0.155
"06023",1.032
"06033",2.123
"06037",1.14
"06057",0.174
"06081",1.192
"06085",0.919
"06115",0.583
"08013",1.192
"08029",0.537
"08059",1.03
"08091",0.012
"09009",1.656
"11001",1.831
"12009",0.885
"12039",-0.615
"12055",0.994
"12065",-0.698
"12073",-0.657
"12107",0.323
"12117",0.708
"12123",-0.829
"12133",-0.714
"13009",-0.892
"13013",0.647
"13027",-0.868
"13073",-0.934
"13103",-0.387
"13149",-0.644
"13179",-0.486
"13189",-0.934
"13205",-0.648
"13229",-0.605
"13267",-0.686
"13291",1.045
"13305",-0.738
"13319",-0.902
"15007",1.015
"16015",-0.176
"16025",-0.176
"16033",0.279
"16039",-0.176
"16041",-0.799
"16043",0.119
"16061",0.273
"16085",0.007
"17003",-1.108
"17031",0.663
"17043",0.777
"17097",1.047
"17115",-0.655
"17161",-1.221
"17197",0.222
"18027",1.836
"18061",0.297
"18123",1.436
"18147",1.15
"18157",-0.131
"19041",-1.64
"19045",3.586
"19111",-1.394
"19135",-1.25
"20025",4.706
"20067",4.706
"20095",-0.818
"20199",-1.476
"21007",-0.934
"21017",-0.65
"21031",-0.762
"21065",-0.868
"21069",-1.424
"21099",-0.979
"21125",-1.059
"21127",-0.802
"21131",-1.112
"21151",-0.763
"21179",-0.1
"21189",-0.831
"21195",-1.101
"21217",-0.906
"21239",-0.223
"22011",-0.975
"22013",-1.486
"22021",-1.612
"22029",-1.091
"22033",-0.462
"22069",-1.486
"22075",0.042
"22077",-0.28
"22083",-1.667
"22087",-0.051
"22099",-0.143
"23015",3.833
"24003",2.165
"24033",1.465
"24043",1.432
"25011",2.538
"25017",1.565
"26099",0.946
"26135",-0.739
"26147",0.61
"26153",2.075
"27053",0.245
"27077",-0.735
"27089",-1.018
"27101",-1.559
"27129",-1.129
"27139",0.286
"28007",-1.498
"28105",-1.613
"28143",-0.164
"28163",-1.367
"29023",-1.076
"29029",-0.046
"29031",-0.143
"29033",-1.322
"29157",-0.042
"29189",0.698
"29199",-1.394
"29207",-1.076
"30013",0.163
"30015",-0.371
"30023",0.567
"30029",0.204
"30047",0.698
"30057",1.284
"30077",1.364
"30087",-0.763
"30105",-1.428
"31059",-1.138
"31113",-0.517
"31171",-0.517
"34007",1.705
"34013",1.54
"34019",1.963
"34023",1.463
"34041",2.024
"35021",0.357
"35051",1.215
"36013",1.142
"36019",3.436
"36029",0.203
"36043",1.776
