county_code,score
06037,1.241798782
36061,0.9544380012
17031,0.9633849555
53033,2.006041851
06075,1.849005164
48113,0.9562338056
48201,0.7491711381
04013,1.126931433
11001,1.33338481
13121,0.9549190202
06073,1.224802776
06085,1.491159058
06059,1.023544405
48453,1.83104712
12086,0.8570797452
49035,1.780764595
48029,0.647323371
25017,1.744752302
25025,1.34518581
41051,1.767199858
27053,1.57645977
06001,1.44902179
26163,0.7574125979
08031,1.543942882
29189,1.140464102
06065,0.7389735342
06071,0.6805457535
51059,1.216881995
39049,1.138892773
42101,0.7661671446
48439,0.7930080076
26161,1.763672385
06067,0.7783850285
12057,0.8760318959
24031,1.25831377
55025,1.780187372
37183,1.022903046
49049,2.644386199
36059,0.7593046061
42003,1.13940586
26125,1.208832943
36103,0.6941104907
37119,0.7463812276
12011,0.7619341769
15003,0.8874480813
24005,0.8040073099
34003,0.9005638675
48085,1.02796978
06081,1.556000426
09001,1.060165989
34017,0.9771100325
04019,1.128085879
31055,1.102078782
12095,0.9315735623
41067,1.610996938
35001,1.013763684
36119,0.8489665572
39035,0.9520970418
55079,1.019086962
06111,1.078348509
47037,0.8975494814
12103,1.05766469
16001,1.208159517
39061,0.9696702711
36055,1.052469684
17043,1.021011038
34023,0.7071942089
06013,0.9787775652
48121,1.076648908
20173,1.953258027
27123,1.047210542
26081,1.574375354
36029,0.8550915332
53053,1.069337419
09009,0.956073466
18097,0.7418275806
34013,0.6063084799
40109,0.9655335073
53061,1.099449211
42091,1.090406053
44007,1.007189757
25027,0.9101521805
12099,0.8007043125
09003,0.875454673
06029,0.6780123865
08005,1.127476588
08041,1.008280067
08013,2.375592754
29095,0.9441441935
13067,0.8861974318
19153,0.9989162294
51107,1.181094178
06083,1.467268446
06019,0.5858812042
48041,2.051482117
48141,0.68230949
06079,2.379729518
25021,1.240612269
20091,1.238848532
53063,1.173782688
02020,1.458129084
13135,0.5663518308
08059,1.265048036
12009,1.176444327
24033,0.5339311467
51013,2.193318601
37063,1.474868547
06097,1.51678134
21111,0.793328687
12105,0.81208843
47157,0.7104651385
26065,2.041669328
41039,1.557379348
26099,0.6833035961
23005,1.662209433
32031,1.074083473
42029,1.124654609
06087,1.852789181
41005,1.67157327
12117,0.8764167111
24003,0.9715302115
34021,1.092618741
34027,1.003790556
31109,1.29390918
40143,1.031625525
34031,0.5495482319
34039,0.6556289666
51810,0.7631527585
22071,1.24276082
53077,1.605160574
50007,2.645829257
48157,0.7271404656
42071,0.8279941266
42017,0.8126656529
37021,1.66660274
36067,0.9417711662
29183,1.108267894
17097,0.7859530616
41029,2.169460056
25009,0.72691599
10003,0.770496316
42045,0.8109981201
48215,0.6198732172
48491,0.9965752701
13089,0.7412503577
12031,0.6043523358
51159,1.208063313
27037,1.171281389
34025,0.7143453588
24027,1.050449404
17019,1.860902369
48303,1.216144433
12071,0.6545065889
01073,0.5667687139
37147,1.03916149
36001,1.094254205
51540,1.453928184
48339,0.8218691507
17089,0.7595932176
12001,1.066868187
21067,1.050064589
39153,0.7349971101
45045,0.6581623336
08069,1.640050489
26139,1.399508895
53011,1.18215242
25013,0.8209391805
26077,1.607148786
05119,0.8192395799
47065,1.051828325
34035,1.08966849
55133,1.191708665
06053,0.8686883383
12127,0.7908915238
06023,2.785902004
40027,1.774767891
06061,1.077450607
36027,1.099962298
36109,2.692423969
18157,1.599741092
06041,2.217209214
36071,0.8396347877
06099,0.5880618239
37081,0.602716871
12115,1.175546425
06077,0.4271769853
42077,0.7652692424
39113,0.750774535
37135,1.998185206
13059,1.523868354
53067,1.47839602
19103,1.439882428
47093,0.7788660475
29019,1.622765871
34005,0.6943028984
51153,0.5874525331
06113,1.355030667
42027,1.740968286
39095,0.7488825267
33011,0.9926629818
39017,0.790314301
48209,1.379434367
49011,1.449534877
41017,2.101411895
08035,1.306191199
25023,0.7799884253
12069,0.8508264976
12097,0.6231120788
05143,1.058626728
17197,0.6455275666
27109,1.264278406
45019,1.031882068
41047,0.9102804523
12101,0.6223103804
12073,0.9458758621
12081,0.8788218064
18003,0.7964713448
42095,0.7252163894
26049,1.09697998
53035,1.487791925
30063,1.973460827
34007,0.6214124781
37051,0.5948281586
22033,0.7394224853
29077,0.9814392039
37067,0.7839648495
01089,0.8007684483
34029,0.5598099717
51087,0.8931561741
37129,1.150020347
38017,1.186289184
27137,1.469962152
49053,2.040162135
18057,0.9212797546
40145,1.325111282
48167,0.913455178
45051,0.6814115878
55009,0.9665276133
53073,1.73468297
25015,1.749722832
12021,1.079278479
53005,0.8516923319
45079,0.6558534422
04025,2.474843018
36091,1.382224277
51041,0.7364401672
55035,1.55516666
09011,0.9881093348
06095,0.63164215
48355,0.6086494393
55063,1.202323152
25005,0.5619585234
49005,2.536381388
30031,1.753859596
18105,1.456493619
19113,0.8754226051
23019,1.55221641
04005,1.683310135
48061,0.5430384408
27003,1.13241505
17113,0.7819445695
55105,1.118786177
02170,2.701306787
36007,0.9105690637
13051,0.7599138969
18141,1.105574187
39093,0.809041976
53007,1.687478967
08001,1.032844107
20045,1.610900734
36087,0.6826622373
42011,0.7171352693
42041,0.8434188042
48027,0.5458283512
45091,0.7214003049
49057,1.160923446
27145,0.9026482834
05007,0.8506661579
04015,1.171473797
53071,2.920010116
51710,0.8389292931
38015,2.231800125
39133,1.447354257
39151,0.6203221683
45063,0.8752943333
51510,1.313117874
41003,1.766686771
51700,0.7627358754
48309,0.8565666583
48423,0.8581700551
42043,0.7422123958
48451,1.284545342
17037,0.7047891137
39103,0.8342473743
15001,0.9549190202
09013,1.373341459
33015,1.098551309
55087,1.008664882
25003,1.775633725
39085,1.031946204
06017,1.339638057
51121,1.419294812
34015,0.5562504307
46099,0.6633252715
06007,0.9940098351
36111,1.191195578
48479,0.5029855878
48329,1.028675275
12033,0.6931484526
18089,0.5102970773
17111,0.6654417553
42079,0.4879777934
01097,0.6380557373
42133,0.5555128681
16055,1.034736115
12091,0.9507181205
51830,1.75581574
51550,0.7146981061
27163,1.356088909
39165,0.8502813427
36065,0.6777879109
22103,0.716269435
15009,1.178689083
44003,0.8762563714
19169,1.862858513
06089,1.009274173
04021,0.9313811547
42049,0.6345282643
53075,2.370846699
08123,0.9669444965
30111,1.055580274
47149,0.5981311561
48091,0.8987359951
39025,0.9029689627
36083,1.025051598
44009,1.320846246
16027,1.023800948
25001,1.259307876
47179,0.8966195112
28035,0.6631328638
48039,0.5883825033
31153,1.133216749
18039,0.7073224807
09005,1.000904442
38035,1.744752302
42019,1.084986572
26073,1.929720161
08077,1.585086045
26145,0.9220173171
22055,0.6514922028
39009,2.090348456
34001,0.5620226593
17201,0.6286277639
37097,0.6109583308
24021,0.8464011223
01125,0.8388651572
34037,0.966174866
17119,0.5965598272
48375,0.5498689113
22051,0.4296462164
01081,0.8471386849
37025,0.6929239771
36063,0.7669047071
39057,1.11734312
16065,2.51739717
55139,0.9797396033
23001,1.184429243
37133,0.6043202679
